card_set_id,card_name,set_name,rarity,market_price,date_scraped
OP15-108,Nami (OP15-108),Adventure on Kami's Island,R,6.8,2026-04-04
OP15-108,Nami (OP15-108),Adventure on Kami's Island,R,0.63,2026-04-04
OP15-108,Nami (OP15-108),Adventure on Kami's Island,R,6.8,2026-04-04
OP15-109,Nico Robin (OP15-109),Adventure on Kami's Island,R,0.36,2026-04-04
OP15-109,Nico Robin (OP15-109),Adventure on Kami's Island,R,26.37,2026-04-04
OP15-109,Nico Robin (OP15-109),Adventure on Kami's Island,R,0.36,2026-04-04
OP15-109,Nico Robin (OP15-109),Adventure on Kami's Island,R,26.37,2026-04-04
OP15-109,Nico Robin (OP15-109),Adventure on Kami's Island,R,0.36,2026-04-04
OP15-109,Nico Robin (OP15-109),Adventure on Kami's Island,R,26.37,2026-04-04
OP15-110,Braham,Adventure on Kami's Island,C,0.15,2026-04-04
OP15-110,Braham,Adventure on Kami's Island,C,0.15,2026-04-04
OP15-110,Braham,Adventure on Kami's Island,C,0.15,2026-04-04
OP15-111,Mont Blanc Noland,Adventure on Kami's Island,C,0.14,2026-04-04
OP15-111,Mont Blanc Noland,Adventure on Kami's Island,C,0.14,2026-04-04
OP15-111,Mont Blanc Noland,Adventure on Kami's Island,C,0.14,2026-04-04
OP15-112,Raki,Adventure on Kami's Island,C,0.11,2026-04-04
OP15-112,Raki,Adventure on Kami's Island,C,0.11,2026-04-04
OP15-112,Raki,Adventure on Kami's Island,C,0.11,2026-04-04
OP15-113,Roronoa Zoro (OP15-113),Adventure on Kami's Island,SR,6.73,2026-04-04
OP15-113,Roronoa Zoro (OP15-113),Adventure on Kami's Island,SR,36.79,2026-04-04
OP15-113,Roronoa Zoro (OP15-113),Adventure on Kami's Island,SR,6.73,2026-04-04
OP15-113,Roronoa Zoro (OP15-113),Adventure on Kami's Island,SR,36.79,2026-04-04
OP15-113,Roronoa Zoro (OP15-113),Adventure on Kami's Island,SR,6.73,2026-04-04
OP15-113,Roronoa Zoro (OP15-113),Adventure on Kami's Island,SR,36.79,2026-04-04
OP15-114,Wyper,Adventure on Kami's Island,SR,1.65,2026-04-04
OP15-114,Wyper,Adventure on Kami's Island,SR,19.01,2026-04-04
OP15-114,Wyper,Adventure on Kami's Island,SR,1.65,2026-04-04
OP15-114,Wyper,Adventure on Kami's Island,SR,19.01,2026-04-04
OP15-114,Wyper,Adventure on Kami's Island,SR,1.65,2026-04-04
OP15-114,Wyper,Adventure on Kami's Island,SR,19.01,2026-04-04
OP15-115,Impact Dial,Adventure on Kami's Island,C,0.17,2026-04-04
OP15-115,Impact Dial,Adventure on Kami's Island,C,0.17,2026-04-04
OP15-115,Impact Dial,Adventure on Kami's Island,C,0.17,2026-04-04
OP15-116,Gum-Gum Golden Rifle,Adventure on Kami's Island,R,0.23,2026-04-04
OP15-116,Gum-Gum Golden Rifle,Adventure on Kami's Island,R,81.92,2026-04-04
OP15-116,Gum-Gum Golden Rifle,Adventure on Kami's Island,R,0.23,2026-04-04
OP15-116,Gum-Gum Golden Rifle,Adventure on Kami's Island,R,81.92,2026-04-04
OP15-116,Gum-Gum Golden Rifle,Adventure on Kami's Island,R,0.23,2026-04-04
OP15-116,Gum-Gum Golden Rifle,Adventure on Kami's Island,R,81.92,2026-04-04
OP15-117,Heso!!,Adventure on Kami's Island,UC,0.19,2026-04-04
OP15-117,Heso!!,Adventure on Kami's Island,UC,0.19,2026-04-04
OP15-117,Heso!!,Adventure on Kami's Island,UC,0.19,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,48.74,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,89.04,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,1199.0,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,48.74,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,89.04,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,1199.0,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,48.74,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,89.04,2026-04-04
OP15-118,Enel (OP15-118),Adventure on Kami's Island,SEC,1199.0,2026-04-04
OP15-119,Monkey.D.Luffy (OP15-119),Adventure on Kami's Island,SEC,33.9,2026-04-04
OP15-119,Monkey.D.Luffy (OP15-119),Adventure on Kami's Island,SEC,77.38,2026-04-04
OP15-119,Monkey.D.Luffy (OP15-119),Adventure on Kami's Island,SEC,33.9,2026-04-04
OP15-119,Monkey.D.Luffy (OP15-119),Adventure on Kami's Island,SEC,77.38,2026-04-04
OP15-119,Monkey.D.Luffy (OP15-119),Adventure on Kami's Island,SEC,33.9,2026-04-04
OP15-119,Monkey.D.Luffy (OP15-119),Adventure on Kami's Island,SEC,77.38,2026-04-04
P-105,Sabo (P-105) (SP),Adventure on Kami's Island,PR,181.22,2026-04-04
P-105,Sabo (P-105) (SP),Adventure on Kami's Island,PR,181.22,2026-04-04
P-105,Sabo (P-105) (SP),Adventure on Kami's Island,PR,181.22,2026-04-04
PRB02-014,Sabo - PRB02-014,Premium Booster -The Best- Vol. 2,SR,206.81,2026-04-04
PRB02-014,Sabo - PRB02-014,Premium Booster -The Best- Vol. 2,SR,206.81,2026-04-04
PRB02-014,Sabo - PRB02-014,Premium Booster -The Best- Vol. 2,SR,206.81,2026-04-04
ST26-005,Monkey.D.Luffy (SP),Adventure on Kami's Island,SR,536.0,2026-04-04
ST26-005,Monkey.D.Luffy (SP),Adventure on Kami's Island,SR,536.0,2026-04-04
ST26-005,Monkey.D.Luffy (SP),Adventure on Kami's Island,SR,536.0,2026-04-04
OP03-003,Izo (SP),500 Years in the Future,R,59.39,2026-04-03
OP03-003,Izo (SP),500 Years in the Future,R,59.39,2026-04-03
OP03-003,Izo (SP),500 Years in the Future,R,59.39,2026-04-03
OP10-064,Clone Soldier,Royal Blood,C,0.04,2026-04-03
OP10-064,Clone Soldier,Royal Blood,C,0.04,2026-04-03
OP03-011,Blamenco,Pillars of Strength,UC,0.06,2026-04-02
OP03-011,Blamenco,Pillars of Strength,UC,0.06,2026-04-02
OP03-011,Blamenco,Pillars of Strength,UC,0.06,2026-04-02
OP06-101,O-Nami (SP),500 Years in the Future,R,344.57,2026-04-01
OP06-101,O-Nami (SP),500 Years in the Future,R,344.57,2026-04-01
OP06-101,O-Nami (SP),500 Years in the Future,R,344.57,2026-04-01
OP01-035,Okiku,Romance Dawn,R,61.29,2026-03-31
OP01-035,Okiku,Romance Dawn,R,61.29,2026-03-31
OP01-035,Okiku,Romance Dawn,R,61.29,2026-03-31
OP01-121,Yamato,Romance Dawn,SEC,236.82,2026-03-31
OP01-121,Yamato,Romance Dawn,SEC,236.82,2026-03-31
OP01-121,Yamato,Romance Dawn,SEC,236.82,2026-03-31
OP03-114,Charlotte Linlin (114),Pillars of Strength,SR,75.86,2026-03-31
OP03-114,Charlotte Linlin (114),Pillars of Strength,SR,75.86,2026-03-31
OP03-114,Charlotte Linlin (114),Pillars of Strength,SR,75.86,2026-03-31
OP04-024,Sugar,Kingdoms of Intrigue,SR,91.45,2026-03-31
OP04-024,Sugar,Kingdoms of Intrigue,SR,91.45,2026-03-31
OP04-024,Sugar,Kingdoms of Intrigue,SR,91.45,2026-03-31
OP04-064,Ms. All Sunday,Kingdoms of Intrigue,SR,344.77,2026-03-31
OP04-064,Ms. All Sunday,Kingdoms of Intrigue,SR,344.77,2026-03-31
OP04-064,Ms. All Sunday,Kingdoms of Intrigue,SR,344.77,2026-03-31
OP03-099,Charlotte Katakuri (099),Pillars of Strength,L,109.84,2026-03-30
OP03-099,Charlotte Katakuri (099),Pillars of Strength,L,109.84,2026-03-30
OP03-099,Charlotte Katakuri (099),Pillars of Strength,L,109.84,2026-03-30
OP09-118,Gol.D.Roger,Emperors in the New World,SEC,2929.01,2026-03-28
OP09-118,Gol.D.Roger,Emperors in the New World,SEC,2929.01,2026-03-28
OP09-118,Gol.D.Roger,Emperors in the New World,SEC,2929.01,2026-03-28
OP03-021,Kuro,Pillars of Strength,L,34.85,2026-03-26
OP03-021,Kuro,Pillars of Strength,L,34.85,2026-03-26
OP03-021,Kuro,Pillars of Strength,L,34.85,2026-03-26
OP03-034,Buchi,Pillars of Strength,UC,0.08,2026-03-25
OP03-034,Buchi,Pillars of Strength,UC,0.08,2026-03-25
OP03-034,Buchi,Pillars of Strength,UC,0.08,2026-03-25
EB01-001,Kouzuki Oden (SPR),Extra Booster: Anime 25th Collection,L,56.53,2026-03-24
EB01-001,Kouzuki Oden (SPR),Extra Booster: Anime 25th Collection,L,56.53,2026-03-24
OP10-007,Ceaser Soldier,Royal Blood,UC,0.06,2026-03-24
OP10-007,Ceaser Soldier,Royal Blood,UC,0.06,2026-03-24
OP10-007,Ceaser Soldier,Royal Blood,UC,0.06,2026-03-24
OP13-080,St. Ethanbaron V. Nusjuro,Carrying On His Will,R,548.98,2026-03-24
OP13-080,St. Ethanbaron V. Nusjuro,Carrying On His Will,R,548.98,2026-03-24
OP13-080,St. Ethanbaron V. Nusjuro,Carrying On His Will,R,548.98,2026-03-24
OP03-008,Buggy (008),Pillars of Strength,UC,177.84,2026-03-23
OP03-008,Buggy (008),Pillars of Strength,UC,177.84,2026-03-23
OP03-008,Buggy (008),Pillars of Strength,UC,177.84,2026-03-23
EB01-018,Mountain God,Extra Booster: Memorial Collection,C,0.07,2026-03-22
EB01-018,Mountain God,Extra Booster: Memorial Collection,C,0.07,2026-03-22
EB01-018,Mountain God,Extra Booster: Memorial Collection,C,0.07,2026-03-22
OP03-112,Charlotte Pudding (SP),Two Legends,R,120.1,2026-03-22
OP03-112,Charlotte Pudding (SP),Two Legends,R,120.1,2026-03-22
OP03-112,Charlotte Pudding (SP),Two Legends,R,120.1,2026-03-22
OP01-073,Donquixote Doflamingo (073),Romance Dawn,R,118.92,2026-03-21
OP01-073,Donquixote Doflamingo (073),Romance Dawn,R,118.92,2026-03-21
OP01-073,Donquixote Doflamingo (073),Romance Dawn,R,118.92,2026-03-21
OP02-026,Sanji,Paramount War,L,172.76,2026-03-21
OP02-026,Sanji,Paramount War,L,172.76,2026-03-21
OP02-026,Sanji,Paramount War,L,172.76,2026-03-21
OP08-090,Hamlet,Two Legends,C,0.02,2026-03-20
OP08-090,Hamlet,Two Legends,C,0.02,2026-03-20
OP08-090,Hamlet,Two Legends,C,0.02,2026-03-20
OP13-119,Portgas.D.Ace (119),Carrying On His Will,SEC,4420.37,2026-03-20
OP13-119,Portgas.D.Ace (119),Carrying On His Will,SEC,4420.37,2026-03-20
OP13-119,Portgas.D.Ace (119),Carrying On His Will,SEC,4420.37,2026-03-20
OP02-093,Smoker (093),Paramount War,L,109.13,2026-03-15
OP02-093,Smoker (093),Paramount War,L,109.13,2026-03-15
OP02-093,Smoker (093),Paramount War,L,109.13,2026-03-15
OP05-100,Enel (100),Awakening of the New Era,SR,213.29,2026-03-15
OP05-100,Enel (100),Awakening of the New Era,SR,213.29,2026-03-15
OP05-100,Enel (100),Awakening of the New Era,SR,213.29,2026-03-15
ST18-002,O-Nami (Pirate Foil),Premium Booster -The Best- Vol. 2,C,9.39,2026-03-13
ST18-002,O-Nami (Pirate Foil),Premium Booster -The Best- Vol. 2,C,9.39,2026-03-13
ST18-002,O-Nami (Pirate Foil),Premium Booster -The Best- Vol. 2,C,9.39,2026-03-13
OP01-002,Trafalgar Law (002),Romance Dawn,L,463.64,2026-03-04
OP01-002,Trafalgar Law (002),Romance Dawn,L,463.64,2026-03-04
OP01-002,Trafalgar Law (002),Romance Dawn,L,463.64,2026-03-04
EB01-032,Army Wolves,Extra Booster: Memorial Collection,C,0.06,2026-02-27
EB01-032,Army Wolves,Extra Booster: Memorial Collection,C,0.06,2026-02-27
EB01-032,Army Wolves,Extra Booster: Memorial Collection,C,0.06,2026-02-27
OP02-002,Monkey.D.Garp (002),Paramount War,L,152.94,2026-02-24
OP02-002,Monkey.D.Garp (002),Paramount War,L,152.94,2026-02-24
OP02-002,Monkey.D.Garp (002),Paramount War,L,152.94,2026-02-24
OP01-016,Nami,Romance Dawn,R,455.19,2026-02-19
OP01-016,Nami,Romance Dawn,R,455.19,2026-02-19
OP01-016,Nami,Romance Dawn,R,455.19,2026-02-19
OP08-118,Silvers Rayleigh,Two Legends,SEC,650.16,2026-02-11
OP08-118,Silvers Rayleigh,Two Legends,SEC,650.16,2026-02-11
OP08-118,Silvers Rayleigh,Two Legends,SEC,650.16,2026-02-11
OP01-016,Nami,Romance Dawn,R,567.6,2026-02-09
OP01-016,Nami,Romance Dawn,R,567.6,2026-02-09
OP01-016,Nami,Romance Dawn,R,567.6,2026-02-09
OP01-120,Shanks,Romance Dawn,SEC,1532.8,2026-02-09
OP01-120,Shanks,Romance Dawn,SEC,1532.8,2026-02-09
OP01-120,Shanks,Romance Dawn,SEC,1532.8,2026-02-09
OP02-013,Portgas.D.Ace (SP),Two Legends,SEC,1204.12,2026-02-09
OP02-013,Portgas.D.Ace (SP),Two Legends,SEC,1204.12,2026-02-09
OP02-013,Portgas.D.Ace (SP),Two Legends,SEC,1204.12,2026-02-09
OP03-122,Sogeking,Pillars of Strength,SEC,782.1,2026-02-09
OP03-122,Sogeking,Pillars of Strength,SEC,782.1,2026-02-09
OP03-122,Sogeking,Pillars of Strength,SEC,782.1,2026-02-09
OP05-069,Trafalgar Law (069),Awakening of the New Era,SR,1003.19,2026-02-09
OP05-069,Trafalgar Law (069),Awakening of the New Era,SR,1003.19,2026-02-09
OP05-069,Trafalgar Law (069),Awakening of the New Era,SR,1003.19,2026-02-09
OP05-074,"Eustass""Captain""Kid",Awakening of the New Era,SR,620.75,2026-02-09
OP05-074,"Eustass""Captain""Kid",Awakening of the New Era,SR,620.75,2026-02-09
OP05-074,"Eustass""Captain""Kid",Awakening of the New Era,SR,620.75,2026-02-09
OP05-119,Monkey.D.Luffy (119),Awakening of the New Era,SEC,3915.86,2026-02-09
OP05-119,Monkey.D.Luffy (119),Awakening of the New Era,SEC,3915.86,2026-02-09
OP05-119,Monkey.D.Luffy (119),Awakening of the New Era,SEC,3915.86,2026-02-09
OP06-118,Roronoa Zoro,Wings of the Captain,SEC,1875.75,2026-02-09
OP06-118,Roronoa Zoro,Wings of the Captain,SEC,1875.75,2026-02-09
OP06-118,Roronoa Zoro,Wings of the Captain,SEC,1875.75,2026-02-09
OP07-051,Boa Hancock (051),500 Years in the Future,SR,1687.53,2026-02-09
OP07-051,Boa Hancock (051),500 Years in the Future,SR,1687.53,2026-02-09
OP07-051,Boa Hancock (051),500 Years in the Future,SR,1687.53,2026-02-09
OP10-119,Trafalgar Law (119),Royal Blood,SEC,816.8,2026-02-09
OP10-119,Trafalgar Law (119),Royal Blood,SEC,816.8,2026-02-09
OP10-119,Trafalgar Law (119),Royal Blood,SEC,816.8,2026-02-09
OP13-083,St. Jaygarcia Saturn,Carrying On His Will,R,521.35,2026-02-09
OP13-083,St. Jaygarcia Saturn,Carrying On His Will,R,521.35,2026-02-09
OP13-083,St. Jaygarcia Saturn,Carrying On His Will,R,521.35,2026-02-09
OP13-120,Sabo (120) (SP),Carrying On His Will,SEC,4749.98,2026-02-09
OP13-120,Sabo (120) (SP),Carrying On His Will,SEC,4749.98,2026-02-09
OP13-120,Sabo (120) (SP),Carrying On His Will,SEC,4749.98,2026-02-09
ST01-012,Monkey.D.Luffy (012) (Alternate Art),Awakening of the New Era,SR,3282.21,2026-02-09
ST01-012,Monkey.D.Luffy (012) (Alternate Art),Awakening of the New Era,SR,3282.21,2026-02-09
ST01-012,Monkey.D.Luffy (012) (Alternate Art),Awakening of the New Era,SR,3282.21,2026-02-09
EB01-006,Tony Tony.Chopper,Extra Booster: Memorial Collection,SR,1720.48,2026-01-25
EB01-006,Tony Tony.Chopper,Extra Booster: Memorial Collection,SR,1720.48,2026-01-25
EB01-006,Tony Tony.Chopper,Extra Booster: Memorial Collection,SR,1720.48,2026-01-25
OP01-003,Monkey.D.Luffy (003),Romance Dawn,L,355.88,2025-11-21
OP01-003,Monkey.D.Luffy (003),Romance Dawn,L,355.88,2025-11-21
OP01-003,Monkey.D.Luffy (003),Romance Dawn,L,355.88,2025-11-21
OP01-031,Kouzuki Oden,Romance Dawn,L,53.42,2025-11-21
OP01-031,Kouzuki Oden,Romance Dawn,L,53.42,2025-11-21
OP01-031,Kouzuki Oden,Romance Dawn,L,53.42,2025-11-21
OP01-061,Kaido (061),Romance Dawn,L,50.62,2025-11-21
OP01-061,Kaido (061),Romance Dawn,L,50.62,2025-11-21
OP01-061,Kaido (061),Romance Dawn,L,50.62,2025-11-21
OP02-001,Edward.Newgate (001),Paramount War,L,75.1,2025-11-21
OP02-001,Edward.Newgate (001),Paramount War,L,75.1,2025-11-21
OP02-001,Edward.Newgate (001),Paramount War,L,75.1,2025-11-21
OP02-025,Kin'emon,Paramount War,L,32.68,2025-11-21
OP02-025,Kin'emon,Paramount War,L,32.68,2025-11-21
OP02-025,Kin'emon,Paramount War,L,32.68,2025-11-21
OP13-120,Sabo (120) (SP),Carrying On His Will,SEC,13.39,2025-11-15
OP13-120,Sabo (120) (SP),Carrying On His Will,SEC,13.39,2025-11-15
OP13-120,Sabo (120) (SP),Carrying On His Will,SEC,13.39,2025-11-15
EB04-052,Sanji (EB04-052) (Alternate Art),Adventure on Kami's Island,R,0.23,2025-10-14
EB04-052,Sanji (EB04-052) (Alternate Art),Adventure on Kami's Island,R,0.23,2025-10-14
EB04-052,Sanji (EB04-052) (Alternate Art),Adventure on Kami's Island,R,0.23,2025-10-14
EB04-059,Black Rope Dragon Twiste,Adventure on Kami's Island,R,0.15,2025-10-14
EB04-059,Black Rope Dragon Twiste,Adventure on Kami's Island,R,0.15,2025-10-14
EB04-059,Black Rope Dragon Twiste,Adventure on Kami's Island,R,0.15,2025-10-14
OP09-020,Come On!! We'll Fight You!!,Emperors in the New World,R,74.99,2025-10-14
OP09-020,Come On!! We'll Fight You!!,Emperors in the New World,R,74.99,2025-10-14
OP09-020,Come On!! We'll Fight You!!,Emperors in the New World,R,74.99,2025-10-14
OP09-057,Cross Guild,Emperors in the New World,R,88.52,2025-10-14
OP09-057,Cross Guild,Emperors in the New World,R,88.52,2025-10-14
OP09-057,Cross Guild,Emperors in the New World,R,88.52,2025-10-14
OP09-078,Gum-Gum Giant,Emperors in the New World,R,409.6,2025-10-14
OP09-078,Gum-Gum Giant,Emperors in the New World,R,409.6,2025-10-14
OP09-078,Gum-Gum Giant,Emperors in the New World,R,409.6,2025-10-14
OP09-096,My Era...Begins!!,Emperors in the New World,R,102.95,2025-10-14
OP09-096,My Era...Begins!!,Emperors in the New World,R,102.95,2025-10-14
OP09-096,My Era...Begins!!,Emperors in the New World,R,102.95,2025-10-14
OP08-091,Whos.Who,Two Legends,R,0.13,2025-07-30
OP08-091,Whos.Who,Two Legends,R,0.13,2025-07-30
OP08-091,Whos.Who,Two Legends,R,0.13,2025-07-30
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,35.94,2025-07-21
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,35.94,2025-07-21
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,35.94,2025-07-21
EB01-001,Kouzuki Oden (SPR),Extra Booster: Anime 25th Collection,L,141.76,2025-06-29
EB01-001,Kouzuki Oden (SPR),Extra Booster: Anime 25th Collection,L,141.76,2025-06-29
EB01-001,Kouzuki Oden (SPR),Extra Booster: Anime 25th Collection,L,141.76,2025-06-29
EB01-021,Hannyabal (SPR),Extra Booster: Anime 25th Collection,L,84.48,2025-06-29
EB01-021,Hannyabal (SPR),Extra Booster: Anime 25th Collection,L,84.48,2025-06-29
EB01-021,Hannyabal (SPR),Extra Booster: Anime 25th Collection,L,84.48,2025-06-29
EB01-040,Kyros (SPR),Extra Booster: Anime 25th Collection,L,114.55,2025-06-29
EB01-040,Kyros (SPR),Extra Booster: Anime 25th Collection,L,114.55,2025-06-29
EB01-040,Kyros (SPR),Extra Booster: Anime 25th Collection,L,114.55,2025-06-29
OP05-001,Sabo (001),Awakening of the New Era,L,123.3,2025-06-29
OP05-001,Sabo (001),Awakening of the New Era,L,123.3,2025-06-29
OP05-001,Sabo (001),Awakening of the New Era,L,123.3,2025-06-29
OP05-002,Belo Betty (002),Awakening of the New Era,L,174.62,2025-06-29
OP05-002,Belo Betty (002),Awakening of the New Era,L,174.62,2025-06-29
OP05-002,Belo Betty (002),Awakening of the New Era,L,174.62,2025-06-29
OP05-022,Donquixote Rosinante (022),Awakening of the New Era,L,129.77,2025-06-29
OP05-022,Donquixote Rosinante (022),Awakening of the New Era,L,129.77,2025-06-29
OP05-022,Donquixote Rosinante (022),Awakening of the New Era,L,129.77,2025-06-29
OP05-060,Monkey.D.Luffy (060),Awakening of the New Era,L,232.72,2025-06-29
OP05-060,Monkey.D.Luffy (060),Awakening of the New Era,L,232.72,2025-06-29
OP05-060,Monkey.D.Luffy (060),Awakening of the New Era,L,232.72,2025-06-29
OP05-098,Enel (098),Awakening of the New Era,L,236.17,2025-06-29
OP05-098,Enel (098),Awakening of the New Era,L,236.17,2025-06-29
OP05-098,Enel (098),Awakening of the New Era,L,236.17,2025-06-29
OP06-001,Uta,Wings of the Captain,L,175.93,2025-06-29
OP06-001,Uta,Wings of the Captain,L,175.93,2025-06-29
OP06-001,Uta,Wings of the Captain,L,175.93,2025-06-29
OP06-020,Hody Jones (020) (Alternate Art),Wings of the Captain,L,67.94,2025-06-29
OP06-020,Hody Jones (020) (Alternate Art),Wings of the Captain,L,67.94,2025-06-29
OP06-020,Hody Jones (020) (Alternate Art),Wings of the Captain,L,67.94,2025-06-29
OP06-021,Perona (021),Wings of the Captain,L,161.28,2025-06-29
OP06-021,Perona (021),Wings of the Captain,L,161.28,2025-06-29
OP06-021,Perona (021),Wings of the Captain,L,161.28,2025-06-29
OP06-022,Yamato,Wings of the Captain,L,284.39,2025-06-29
OP06-022,Yamato,Wings of the Captain,L,284.39,2025-06-29
OP06-022,Yamato,Wings of the Captain,L,284.39,2025-06-29
OP06-042,Vinsmoke Reiju (042),Wings of the Captain,L,249.21,2025-06-29
OP06-042,Vinsmoke Reiju (042),Wings of the Captain,L,249.21,2025-06-29
OP06-042,Vinsmoke Reiju (042),Wings of the Captain,L,249.21,2025-06-29
OP06-080,Gecko Moria (080) (Alternate Art),Wings of the Captain,L,140.86,2025-06-29
OP06-080,Gecko Moria (080) (Alternate Art),Wings of the Captain,L,140.86,2025-06-29
OP06-080,Gecko Moria (080) (Alternate Art),Wings of the Captain,L,140.86,2025-06-29
OP07-001,Monkey.D.Dragon (001),500 Years in the Future,L,87.73,2025-06-29
OP07-001,Monkey.D.Dragon (001),500 Years in the Future,L,87.73,2025-06-29
OP07-001,Monkey.D.Dragon (001),500 Years in the Future,L,87.73,2025-06-29
OP07-019,Jewelry Bonney (019),500 Years in the Future,L,238.54,2025-06-29
OP07-019,Jewelry Bonney (019),500 Years in the Future,L,238.54,2025-06-29
OP07-019,Jewelry Bonney (019),500 Years in the Future,L,238.54,2025-06-29
OP07-038,Boa Hancock (038),500 Years in the Future,L,376.27,2025-06-29
OP07-038,Boa Hancock (038),500 Years in the Future,L,376.27,2025-06-29
OP07-038,Boa Hancock (038),500 Years in the Future,L,376.27,2025-06-29
OP07-059,Foxy (059),500 Years in the Future,L,98.85,2025-06-29
OP07-059,Foxy (059),500 Years in the Future,L,98.85,2025-06-29
OP07-059,Foxy (059),500 Years in the Future,L,98.85,2025-06-29
OP07-079,Rob Lucci (079),500 Years in the Future,L,218.81,2025-06-29
OP07-079,Rob Lucci (079),500 Years in the Future,L,218.81,2025-06-29
OP07-079,Rob Lucci (079),500 Years in the Future,L,218.81,2025-06-29
OP07-097,Vegapunk,500 Years in the Future,L,300.24,2025-06-29
OP07-097,Vegapunk,500 Years in the Future,L,300.24,2025-06-29
OP07-097,Vegapunk,500 Years in the Future,L,300.24,2025-06-29
OP08-001,Tony Tony.Chopper (001),Two Legends,L,162.11,2025-06-29
OP08-001,Tony Tony.Chopper (001),Two Legends,L,162.11,2025-06-29
OP08-001,Tony Tony.Chopper (001),Two Legends,L,162.11,2025-06-29
OP08-002,Marco,Two Legends,L,154.86,2025-06-29
OP08-002,Marco,Two Legends,L,154.86,2025-06-29
OP08-002,Marco,Two Legends,L,154.86,2025-06-29
